gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.Epithelial.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.FibCollagen.0	MeV.FibCollagen.1	MeV.FibCollagen.2	MeV.FibCollagen.3	MeV.FibLaminin.0	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0010C54C6	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC048F01E8D	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC06F5021B7	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC036F9AC3C	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC065AB1F5E	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC01AF691C1	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A31C8D8B	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A06D2C2D	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0E829C954	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CS08EE9E5CE	0.0197	0.0375	0.0569	0.0385	0.0328	0.0241	0.0356	0.0202	0.0089	0.1008	0.0314	0.0739	0.057	0.0423	0.0946	0.7354	0.7907	0.9665	0.16	0.0627	1.3923	0.2688	0.0759	0.6135	0.7068	0.6561	0.3936	0.316	0.2662	0.0778	0.1568	0.2803	0.2015	0.0374	0.1765
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0C61DFEC5	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC03C7C010D	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7C148C8	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CS033058D2B	0.0096	0.0018	0.0122	0.0038	0.0042	0.0017	0.0	0.0	0.0	0.0	0.0022	0.0	0.0013	0.0072	0.0465	0.4872	0.66	0.6248	0.0	0.0578	0.3284	0.4218	0.0	0.7326	0.0498	0.533	0.2915	0.1604	0.1321	0.0	0.0	0.0115	0.0038	0.0004	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC03F7FB36A	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0564402E8	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC039D8C2A7	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0D32DC80C	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	0.0	0.0	0.0	0.001	0.0008	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0009	0.0	0.0	0.0	0.0029	0.0042	0.0156	0.1133	0.0017	0.0091	0.0206	0.0007	0.0035	0.0141	0.0036	0.0055	0.0037	0.0029	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.029	0.0066	0.0114	0.0329	0.0176	0.0266	0.0054	0.0	0.0	0.0	0.0253	0.0402	0.0229	0.0281	0.0002	0.0153	0.0125	0.0263	0.02	0.0586	0.0278	0.0275	0.033	0.0119	0.0322	0.0062	0.0318	0.0315	0.0303	0.0232	0.0434	0.0152	0.0259	0.0389	0.1
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.029	0.0066	0.0114	0.0329	0.0176	0.0266	0.0054	0.0	0.0	0.0	0.0253	0.0402	0.0229	0.0281	0.0002	0.0153	0.0125	0.0263	0.02	0.0586	0.0278	0.0275	0.033	0.0119	0.0322	0.0062	0.0318	0.0315	0.0303	0.0232	0.0434	0.0152	0.0259	0.0389	0.1
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	0.0	0.0082	0.0086	0.018	0.0089	0.0064	0.026	0.0024	0.0	0.0	0.004	0.0094	0.0067	0.0096	0.0106	0.0106	0.006	0.0069	0.0	0.0202	0.008	0.0	0.0034	0.0037	0.0286	0.0	0.0163	0.0051	0.0283	0.01	0.02	0.0066	0.0048	0.0486	0.0096
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	0.0	0.0082	0.0086	0.018	0.0089	0.0064	0.026	0.0024	0.0	0.0	0.004	0.0094	0.0067	0.0096	0.0106	0.0106	0.006	0.0069	0.0	0.0202	0.008	0.0	0.0034	0.0037	0.0286	0.0	0.0163	0.0051	0.0283	0.01	0.02	0.0066	0.0048	0.0486	0.0096
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS06C6527F4	0.0	0.0	0.0095	0.0111	0.0043	0.0065	0.0052	0.0112	0.0216	0.0	0.0011	0.0108	0.0087	0.0092	0.0212	0.005	0.001	0.0064	0.0049	0.0	0.0006	0.0027	0.0	0.0006	0.0054	0.0143	0.0	0.0	0.0033	0.0098	0.0008	0.0073	0.0039	0.0566	0.0027
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS0BEF10547	0.0	0.0	0.0095	0.0111	0.0043	0.0065	0.0052	0.0112	0.0216	0.0	0.0011	0.0108	0.0087	0.0092	0.0212	0.005	0.001	0.0064	0.0049	0.0	0.0006	0.0027	0.0	0.0006	0.0054	0.0143	0.0	0.0	0.0033	0.0098	0.0008	0.0073	0.0039	0.0566	0.0027
CYP11B1	P15538	True	C11B1_HUMAN	Corticosterone_byCYP11B1	CPI-CS08489C136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP11B1	P15538	True	C11B1_HUMAN	Corticosterone_byCYP11B1	CPI-CS0F08AA106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.002	0.0043	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0669F64A4	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.002	0.0043	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.002	0.0043	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	0.0	0.0025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.002	0.0043	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	0.0	0.0017	0.0	0.0026	0.0054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069	0.0073	0.0	0.0	0.0005	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0EF401B5F	0.0	0.0017	0.0	0.0026	0.0054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069	0.0073	0.0	0.0	0.0005	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	0.0	0.0017	0.0	0.0026	0.0054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069	0.0073	0.0	0.0	0.0005	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	0.0	0.0017	0.0	0.0026	0.0054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0069	0.0073	0.0	0.0	0.0005	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL12	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL12	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL23	CPI-CC08EF3C145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL23A	Q9NPF7	True	IL23A_HUMAN	IL23	CPI-CC08EF3C145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018	0.0	0.0	0.0009	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018	0.0	0.0	0.0009	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.2005	0.1546	0.1528	0.108	0.1245	0.1327	0.1291	0.2365	0.119	0.1221	0.0985	0.0527	0.1152	0.0795	0.1176	0.1375	0.1441	0.1402	0.1657	0.1499	0.1843	0.1601	0.2262	0.1788	0.143	0.2087	0.1474	0.1306	0.1328	0.1573	0.0865	0.2004	0.2118	0.0541	0.0993
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.2005	0.1546	0.1528	0.108	0.1245	0.1327	0.1291	0.2365	0.119	0.1221	0.0985	0.0527	0.1152	0.0795	0.1176	0.1375	0.1441	0.1402	0.1657	0.1499	0.1843	0.1601	0.2262	0.1788	0.143	0.2087	0.1474	0.1306	0.1328	0.1573	0.0865	0.2004	0.2118	0.0541	0.0993
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0328	0.0228	0.0116	0.0344	0.0284	0.0176	0.0	0.0022	0.0	0.0	0.0212	0.0	0.004	0.0143	0.007	0.0062	0.0093	0.0069	0.0119	0.0082	0.0211	0.0177	0.0594	0.0013	0.0	0.0	0.0046	0.1015	0.0074	0.0	0.0336	0.0207	0.0134	0.0167	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0328	0.0228	0.0116	0.0344	0.0284	0.0176	0.0	0.0022	0.0	0.0	0.0212	0.0	0.004	0.0143	0.007	0.0062	0.0093	0.0069	0.0119	0.0082	0.0211	0.0177	0.0594	0.0013	0.0	0.0	0.0046	0.1015	0.0074	0.0	0.0336	0.0207	0.0134	0.0167	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0328	0.0228	0.0116	0.0344	0.0284	0.0176	0.0	0.0022	0.0	0.0	0.0212	0.0	0.004	0.0143	0.007	0.0062	0.0093	0.0069	0.0119	0.0082	0.0211	0.0177	0.0594	0.0013	0.0	0.0	0.0046	0.1015	0.0074	0.0	0.0336	0.0207	0.0134	0.0167	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0328	0.0228	0.0116	0.0344	0.0284	0.0176	0.0	0.0022	0.0	0.0	0.0212	0.0	0.004	0.0143	0.007	0.0062	0.0093	0.0069	0.0119	0.0082	0.0211	0.0177	0.0594	0.0013	0.0	0.0	0.0046	0.1015	0.0074	0.0	0.0336	0.0207	0.0134	0.0167	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.3235	0.2989	0.208	0.2401	0.3212	0.2798	0.2239	0.2458	0.4003	0.0267	0.0262	0.045	0.0299	0.0216	0.1052	0.0869	0.1026	0.1178	0.0348	0.0722	0.145	0.1601	0.2019	0.1062	0.177	0.0701	0.0659	0.1306	0.0827	0.1573	0.0865	0.1595	0.1255	0.0265	0.0486
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.3235	0.2989	0.208	0.2401	0.3212	0.2798	0.2239	0.2458	0.4003	0.0267	0.0262	0.045	0.0299	0.0216	0.1052	0.0869	0.1026	0.1178	0.0348	0.0722	0.145	0.1601	0.2019	0.1062	0.177	0.0701	0.0659	0.1306	0.0827	0.1573	0.0865	0.1595	0.1255	0.0265	0.0486
TYR	P14679	True	TYRO_HUMAN	Ldopa_byTYR	CPI-CS034170CC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0057	0.0	0.0005	0.0	0.0007	0.0	0.0	0.0014	0.0	0.0051	0.0	0.008	0.0095	0.0	0.0	0.0024	0.0044	0.0	0.0007	0.0	0.0036	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	0.0855	0.0491	0.0432	0.0569	0.0449	0.0384	0.0	0.0556	0.1042	0.0371	0.0483	0.0697	0.0683	0.0585	0.074	0.0377	0.0476	0.0397	0.1095	0.0729	0.056	0.0429	0.0534	0.041	0.0514	0.0468	0.0562	0.0	0.0486	0.0517	0.0553	0.0359	0.0573	0.0485	0.0367
