gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.Epithelial.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.FibCollagen.0	MeV.FibCollagen.1	MeV.FibCollagen.2	MeV.FibCollagen.3	MeV.FibLaminin.0	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC03C7C010D	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0441	0.448	0.4999	0.6706	0.0	0.0873	0.2696	0.0	0.0	0.7968	0.0	0.4658	0.3654	0.4599	0.1779	0.0	0.0	0.0233	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0441	0.448	0.4999	0.6706	0.0	0.0873	0.2696	0.0	0.0	0.7968	0.0	0.4658	0.3654	0.4599	0.1779	0.0	0.0	0.0233	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0441	0.448	0.4999	0.6706	0.0	0.0873	0.2696	0.0	0.0	0.7968	0.0	0.4658	0.3654	0.4599	0.1779	0.0	0.0	0.0233	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0441	0.448	0.4999	0.6706	0.0	0.0873	0.2696	0.0	0.0	0.7968	0.0	0.4658	0.3654	0.4599	0.1779	0.0	0.0	0.0233	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0441	0.448	0.4999	0.6706	0.0	0.0873	0.2696	0.0	0.0	0.7968	0.0	0.4658	0.3654	0.4599	0.1779	0.0	0.0	0.0233	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7C148C8	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0441	0.448	0.4999	0.6706	0.0	0.0873	0.2696	0.0	0.0	0.7968	0.0	0.4658	0.3654	0.4599	0.1779	0.0	0.0	0.0233	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0441	0.448	0.4999	0.6706	0.0	0.0873	0.2696	0.0	0.0	0.7968	0.0	0.4658	0.3654	0.4599	0.1779	0.0	0.0	0.0233	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0441	0.448	0.4999	0.6706	0.0	0.0873	0.2696	0.0	0.0	0.7968	0.0	0.4658	0.3654	0.4599	0.1779	0.0	0.0	0.0233	0.0	0.0	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CS033058D2B	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0441	0.448	0.4999	0.6706	0.0	0.0873	0.2696	0.0	0.0	0.7968	0.0	0.4658	0.3654	0.4599	0.1779	0.0	0.0	0.0233	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC03F7FB36A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0564402E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC039D8C2A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0D32DC80C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0519	0.1011	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0118	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.0	0.04	0.0354	0.0	0.0	0.0	0.0	0.0282	0.0758	0.0269	0.0183	0.0	0.0096	0.0	0.0	0.0272	0.0777	0.0407	0.0	0.0	0.011	0.0365	0.0	0.0398	0.0	0.0148	0.0	0.111	0.0136	0.042	0.0409	0.0161
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.0	0.04	0.0354	0.0	0.0	0.0	0.0	0.0282	0.0758	0.0269	0.0183	0.0	0.0096	0.0	0.0	0.0272	0.0777	0.0407	0.0	0.0	0.011	0.0365	0.0	0.0398	0.0	0.0148	0.0	0.111	0.0136	0.042	0.0409	0.0161
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	0.0	0.0	0.0244	0.0483	0.0346	0.222	0.011	0.0	0.0193	0.0	0.0015	0.0098	0.0218	0.011	0.011	0.0244	0.0	0.0156	0.0202	0.0	0.0	0.0	0.0601	0.0	0.0349	0.0388	0.0312	0.0118	0.0	0.0153	0.0	0.035	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	0.0	0.0	0.0244	0.0483	0.0346	0.222	0.011	0.0	0.0193	0.0	0.0015	0.0098	0.0218	0.011	0.011	0.0244	0.0	0.0156	0.0202	0.0	0.0	0.0	0.0601	0.0	0.0349	0.0388	0.0312	0.0118	0.0	0.0153	0.0	0.035	0.0
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS06C6527F4	0.0	0.0	0.0	0.0436	0.0206	0.0	0.052	0.0	0.0	0.0	0.0	0.0271	0.0218	0.0191	0.0053	0.0308	0.0164	0.0	0.0	0.0	0.0	0.0024	0.0305	0.0	0.0	0.0	0.0188	0.0243	0.0	0.0085	0.0186	0.0644	0.0162
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS0BEF10547	0.0	0.0	0.0	0.0436	0.0206	0.0	0.052	0.0	0.0	0.0	0.0	0.0271	0.0218	0.0191	0.0053	0.0308	0.0164	0.0	0.0	0.0	0.0	0.0024	0.0305	0.0	0.0	0.0	0.0188	0.0243	0.0	0.0085	0.0186	0.0644	0.0162
CYP11B1	P15538	True	C11B1_HUMAN	Corticosterone_byCYP11B1	CPI-CS08489C136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP11B1	P15538	True	C11B1_HUMAN	Corticosterone_byCYP11B1	CPI-CS0F08AA106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL12	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL12	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.1023	0.0	0.0526	0.0564	0.0665	0.0	0.121	0.4325	0.1377	0.0	0.1361	0.0664	0.1185	0.149	0.1393	0.148	0.0	0.1021	0.11	0.3103	0.1483	0.121	0.2337	0.3156	0.2148	0.1319	0.1173	0.0979	0.1872	0.2014	0.1159	0.0862	0.0505
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.1023	0.0	0.0526	0.0564	0.0665	0.0	0.121	0.4325	0.1377	0.0	0.1361	0.0664	0.1185	0.149	0.1393	0.148	0.0	0.1021	0.11	0.3103	0.1483	0.121	0.2337	0.3156	0.2148	0.1319	0.1173	0.0979	0.1872	0.2014	0.1159	0.0862	0.0505
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0	0.0439	0.0312	0.0	0.0	0.0	0.0	0.0077	0.0	0.0016	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0251	0.0	0.0676	0.0	0.0	0.0	0.0	0.0	0.0145	0.0	0.056	0.0066	0.0429	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0	0.0439	0.0312	0.0	0.0	0.0	0.0	0.0077	0.0	0.0016	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0251	0.0	0.0676	0.0	0.0	0.0	0.0	0.0	0.0145	0.0	0.056	0.0066	0.0429	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0	0.0439	0.0312	0.0	0.0	0.0	0.0	0.0077	0.0	0.0016	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0251	0.0	0.0676	0.0	0.0	0.0	0.0	0.0	0.0145	0.0	0.056	0.0066	0.0429	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0	0.0439	0.0312	0.0	0.0	0.0	0.0	0.0077	0.0	0.0016	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0251	0.0	0.0676	0.0	0.0	0.0	0.0	0.0	0.0145	0.0	0.056	0.0066	0.0429	0.0	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.4563	0.0	0.2764	0.2257	0.2322	0.0	0.121	0.0	0.0	0.0	0.0199	0.0	0.0815	0.0969	0.051	0.1087	0.0	0.0355	0.11	0.0	0.1733	0.0873	0.0812	0.0	0.0391	0.1319	0.0665	0.0979	0.1872	0.2014	0.0711	0.0406	0.0906
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.4563	0.0	0.2764	0.2257	0.2322	0.0	0.121	0.0	0.0	0.0	0.0199	0.0	0.0815	0.0969	0.051	0.1087	0.0	0.0355	0.11	0.0	0.1733	0.0873	0.0812	0.0	0.0391	0.1319	0.0665	0.0979	0.1872	0.2014	0.0711	0.0406	0.0906
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	0.0	0.0	0.023	0.0973	0.0	0.0	0.0442	0.0	0.047	0.0631	0.0354	0.0473	0.0	0.0204	0.1013	0.0573	0.0	0.048	0.0347	0.0	0.0243	0.0433	0.0392	0.0	0.068	0.0	0.0774	0.0838	0.0644	0.0492	0.0175	0.0671	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0F5B070C5	0.0	0.0	0.023	0.0973	0.0	0.0	0.0442	0.0	0.047	0.0631	0.0354	0.0473	0.0	0.0204	0.1013	0.0573	0.0	0.048	0.0347	0.0	0.0243	0.0433	0.0392	0.0	0.068	0.0	0.0774	0.0838	0.0644	0.0492	0.0175	0.0671	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0AFE4D0CB	0.0	0.0	0.023	0.0973	0.0	0.0	0.0442	0.0	0.047	0.0631	0.0354	0.0473	0.0	0.0204	0.1013	0.0573	0.0	0.048	0.0347	0.0	0.0243	0.0433	0.0392	0.0	0.068	0.0	0.0774	0.0838	0.0644	0.0492	0.0175	0.0671	0.0
ALOX5AP	P20292	True	AL5AP_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS00DCACEEE	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5AP	P20292	True	AL5AP_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS0891F5216	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5AP	P20292	True	AL5AP_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS01FC3CF4D	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5	P09917	True	LOX5_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS00DCACEEE	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5	P09917	True	LOX5_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS0891F5216	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5	P09917	True	LOX5_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS01FC3CF4D	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTC4S	Q16873	True	LTC4S_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS00DCACEEE	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTC4S	Q16873	True	LTC4S_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS0891F5216	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTC4S	Q16873	True	LTC4S_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS01FC3CF4D	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0957C3253	0.0	0.0	0.0269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	0.0	0.0	0.0269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	0.0	0.0	0.0269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0957C3253	0.0	0.0	0.0269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	0.0	0.0	0.0269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	0.0	0.0	0.0269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0
DPEP3	Q9H4B8	True	DPEP3_HUMAN	LeukotrieneE4_byDPEP3	CPI-CS0C89AD6A7	0.0	0.0	0.0241	0.0213	0.0	0.2473	0.0122	0.6824	0.0097	0.0	0.0082	0.0	0.0	0.0021	0.0098	0.0166	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0813	0.0	0.0	0.0017	0.0097	0.0	0.0162	0.0364	0.0	0.0
DPEP3	Q9H4B8	True	DPEP3_HUMAN	LeukotrieneE4_byDPEP3	CPI-CS0208210C9	0.0	0.0	0.0241	0.0213	0.0	0.2473	0.0122	0.6824	0.0097	0.0	0.0082	0.0	0.0	0.0021	0.0098	0.0166	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0813	0.0	0.0	0.0017	0.0097	0.0	0.0162	0.0364	0.0	0.0
ALOX12	P18054	True	LOX12_HUMAN	LipoxinA4_byALOX12	CPI-CS0C1CAC8F7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113	0.0	0.0	0.0181	0.0093	0.0	0.0	0.0358	0.0063	0.0	0.0	0.0179	0.0	0.0	0.0115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5	P09917	True	LOX5_HUMAN	LipoxinA4_byALOX5	CPI-CS087E1C654	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5AP	P20292	True	AL5AP_HUMAN	LipoxinA4_byALOX5	CPI-CS087E1C654	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTC4S	Q16873	True	LTC4S_HUMAN	LipoxinA4_byALOX5	CPI-CS087E1C654	0.0	0.0	0.0174	0.0	0.0	0.0	0.1164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASMT	P46597	True	ASMT_HUMAN	Melatonin_byASMT	CPI-CS05C6F5BDD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046	0.0	0.0	0.0	0.0	0.0058	0.0	0.0	0.0	0.0	0.0157	0.0	0.0291	0.0	0.0366	0.1334	0.0145	0.0	0.0	0.0	0.0304	0.0	0.0	0.0297	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS09DCEBC2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381	0.0219	0.0	0.1161	0.0	0.1137	0.0	0.0	0.0	0.0524	0.1938	0.0	0.0743	0.0	0.0182	0.0	0.0356	0.0521	0.0	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS0F0453B03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0381	0.0219	0.0	0.1161	0.0	0.1137	0.0	0.0	0.0	0.0524	0.1938	0.0	0.0743	0.0	0.0182	0.0	0.0356	0.0521	0.0	0.0
