gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	0.0512	0.0063	0.0	0.0089	0.0028	0.0082	0.0	0.0	0.0	0.145	0.498	0.4311	0.0	0.0	0.0	0.0	0.0	0.7931	0.7611	0.8104	0.6148	0.3491	0.0	0.0	0.0	0.6208	0.2575	0.0603	0.1213	0.0	0.0	0.0024	0.0	0.0029	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	0.0512	0.0063	0.0	0.0089	0.0028	0.0082	0.0	0.0	0.0	0.145	0.498	0.4311	0.0	0.0	0.0	0.0	0.0	0.7931	0.7611	0.8104	0.6148	0.3491	0.0	0.0	0.0	0.6208	0.2575	0.0603	0.1213	0.0	0.0	0.0024	0.0	0.0029	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	0.0512	0.0063	0.0	0.0089	0.0028	0.0082	0.0	0.0	0.0	0.145	0.498	0.4311	0.0	0.0	0.0	0.0	0.0	0.7931	0.7611	0.8104	0.6148	0.3491	0.0	0.0	0.0	0.6208	0.2575	0.0603	0.1213	0.0	0.0	0.0024	0.0	0.0029	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	0.0512	0.0063	0.0	0.0089	0.0028	0.0082	0.0	0.0	0.0	0.145	0.498	0.4311	0.0	0.0	0.0	0.0	0.0	0.7931	0.7611	0.8104	0.6148	0.3491	0.0	0.0	0.0	0.6208	0.2575	0.0603	0.1213	0.0	0.0	0.0024	0.0	0.0029	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7C148C8	0.0512	0.0063	0.0	0.0089	0.0028	0.0082	0.0	0.0	0.0	0.145	0.498	0.4311	0.0	0.0	0.0	0.0	0.0	0.7931	0.7611	0.8104	0.6148	0.3491	0.0	0.0	0.0	0.6208	0.2575	0.0603	0.1213	0.0	0.0	0.0024	0.0	0.0029	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	0.0512	0.0063	0.0	0.0089	0.0028	0.0082	0.0	0.0	0.0	0.145	0.498	0.4311	0.0	0.0	0.0	0.0	0.0	0.7931	0.7611	0.8104	0.6148	0.3491	0.0	0.0	0.0	0.6208	0.2575	0.0603	0.1213	0.0	0.0	0.0024	0.0	0.0029	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	0.0512	0.0063	0.0	0.0089	0.0028	0.0082	0.0	0.0	0.0	0.145	0.498	0.4311	0.0	0.0	0.0	0.0	0.0	0.7931	0.7611	0.8104	0.6148	0.3491	0.0	0.0	0.0	0.6208	0.2575	0.0603	0.1213	0.0	0.0	0.0024	0.0	0.0029	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CS033058D2B	0.0512	0.0063	0.0	0.0089	0.0028	0.0082	0.0	0.0	0.0	0.145	0.498	0.4311	0.0	0.0	0.0	0.0	0.0	0.7931	0.7611	0.8104	0.6148	0.3491	0.0	0.0	0.0	0.6208	0.2575	0.0603	0.1213	0.0	0.0	0.0024	0.0	0.0029	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC03F7FB36A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0564402E8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC039D8C2A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0D32DC80C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.016	0.0	0.0506	0.0271	0.0147	0.0	0.0	0.0	0.0	0.0	0.0177	0.0518	0.0706	0.0241	0.0412	0.0018	0.0494	0.0097	0.0203	0.0121	0.0388	0.0395	0.0211	0.0802	0.0217	0.0288	0.0586	0.0675	0.0284	0.053	0.0088	0.062	0.1054	0.0525
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.0	0.016	0.0	0.0506	0.0271	0.0147	0.0	0.0	0.0	0.0	0.0	0.0177	0.0518	0.0706	0.0241	0.0412	0.0018	0.0494	0.0097	0.0203	0.0121	0.0388	0.0395	0.0211	0.0802	0.0217	0.0288	0.0586	0.0675	0.0284	0.053	0.0088	0.062	0.1054	0.0525
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114	0.0	0.0	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	0.0	0.0089	0.0	0.0097	0.0	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0326	0.0	0.0	0.0	0.0	0.0043	0.0	0.0	0.0	0.0463	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0	0.0644	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	0.0	0.0089	0.0	0.0097	0.0	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0326	0.0	0.0	0.0	0.0	0.0043	0.0	0.0	0.0	0.0463	0.0	0.0	0.0	0.0	0.0	0.0	0.0028	0.0	0.0644	0.0
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS06C6527F4	0.0	0.0	0.0	0.0124	0.0	0.0174	0.0	0.0	0.0	0.0	0.0	0.004	0.0043	0.0	0.0015	0.0	0.0114	0.0	0.0	0.0	0.0073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0007	0.0	0.0264	0.0
DHCR7	Q9UBM7	True	DHCR7_HUMAN	Cholesterol_byDHCR7	CPI-CS0BEF10547	0.0	0.0	0.0	0.0124	0.0	0.0174	0.0	0.0	0.0	0.0	0.0	0.004	0.0043	0.0	0.0015	0.0	0.0114	0.0	0.0	0.0	0.0073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0007	0.0	0.0264	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0669F64A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	0.0	0.0057	0.0	0.0033	0.0099	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.005	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0EF401B5F	0.0	0.0057	0.0	0.0033	0.0099	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.005	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	0.0	0.0057	0.0	0.0033	0.0099	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.005	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	0.0	0.0057	0.0	0.0033	0.0099	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.005	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.1612	0.1365	0.188	0.1147	0.1493	0.1418	0.1813	0.1256	0.1594	0.1233	0.1679	0.1985	0.0593	0.206	0.0727	0.0791	0.1431	0.0993	0.1586	0.0786	0.1424	0.1595	0.2235	0.1864	0.0464	0.174	0.1303	0.2114	0.1274	0.2121	0.0532	0.1399	0.235	0.0434	0.2071
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.1612	0.1365	0.188	0.1147	0.1493	0.1418	0.1813	0.1256	0.1594	0.1233	0.1679	0.1985	0.0593	0.206	0.0727	0.0791	0.1431	0.0993	0.1586	0.0786	0.1424	0.1595	0.2235	0.1864	0.0464	0.174	0.1303	0.2114	0.1274	0.2121	0.0532	0.1399	0.235	0.0434	0.2071
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0053	0.0	0.0391	0.0214	0.0	0.0	0.0128	0.0	0.0	0.0176	0.0161	0.0187	0.0	0.0028	0.0	0.0557	0.0137	0.0	0.0178	0.0061	0.0645	0.0	0.0	0.0464	0.0	0.0	0.0	0.0	0.0	0.0376	0.023	0.0	0.0489	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0053	0.0	0.0391	0.0214	0.0	0.0	0.0128	0.0	0.0	0.0176	0.0161	0.0187	0.0	0.0028	0.0	0.0557	0.0137	0.0	0.0178	0.0061	0.0645	0.0	0.0	0.0464	0.0	0.0	0.0	0.0	0.0	0.0376	0.023	0.0	0.0489	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0053	0.0	0.0391	0.0214	0.0	0.0	0.0128	0.0	0.0	0.0176	0.0161	0.0187	0.0	0.0028	0.0	0.0557	0.0137	0.0	0.0178	0.0061	0.0645	0.0	0.0	0.0464	0.0	0.0	0.0	0.0	0.0	0.0376	0.023	0.0	0.0489	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0053	0.0	0.0391	0.0214	0.0	0.0	0.0128	0.0	0.0	0.0176	0.0161	0.0187	0.0	0.0028	0.0	0.0557	0.0137	0.0	0.0178	0.0061	0.0645	0.0	0.0	0.0464	0.0	0.0	0.0	0.0	0.0	0.0376	0.023	0.0	0.0489	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.1612	0.2439	0.188	0.2577	0.3002	0.2219	0.1868	0.2513	0.4347	0.2032	0.1146	0.1591	0.0245	0.0628	0.0147	0.0502	0.1431	0.0949	0.0848	0.0392	0.1191	0.1595	0.0674	0.0	0.0464	0.0	0.0645	0.2114	0.1274	0.1696	0.0532	0.1399	0.1069	0.0135	0.0756
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.1612	0.2439	0.188	0.2577	0.3002	0.2219	0.1868	0.2513	0.4347	0.2032	0.1146	0.1591	0.0245	0.0628	0.0147	0.0502	0.1431	0.0949	0.0848	0.0392	0.1191	0.1595	0.0674	0.0	0.0464	0.0	0.0645	0.2114	0.1274	0.1696	0.0532	0.1399	0.1069	0.0135	0.0756
TYR	P14679	True	TYRO_HUMAN	Ldopa_byTYR	CPI-CS034170CC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0298	0.0	0.0095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0311	0.0	0.0	0.0	0.0	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	0.0415	0.0436	0.0	0.0547	0.0933	0.0659	0.0	0.0776	0.1327	0.0598	0.0056	0.0769	0.0358	0.0	0.0677	0.1613	0.0983	0.0966	0.0561	0.0221	0.0	0.1108	0.2706	0.1004	0.0	0.0	0.0573	0.0	0.0136	0.0093	0.0333	0.0507	0.0945	0.0286	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0F5B070C5	0.0415	0.0436	0.0	0.0547	0.0933	0.0659	0.0	0.0776	0.1327	0.0598	0.0056	0.0769	0.0358	0.0	0.0677	0.1613	0.0983	0.0966	0.0561	0.0221	0.0	0.1108	0.2706	0.1004	0.0	0.0	0.0573	0.0	0.0136	0.0093	0.0333	0.0507	0.0945	0.0286	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0AFE4D0CB	0.0415	0.0436	0.0	0.0547	0.0933	0.0659	0.0	0.0776	0.1327	0.0598	0.0056	0.0769	0.0358	0.0	0.0677	0.1613	0.0983	0.0966	0.0561	0.0221	0.0	0.1108	0.2706	0.1004	0.0	0.0	0.0573	0.0	0.0136	0.0093	0.0333	0.0507	0.0945	0.0286	0.0
ALOX5AP	P20292	True	AL5AP_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS00DCACEEE	0.0351	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5AP	P20292	True	AL5AP_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS0891F5216	0.0351	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5AP	P20292	True	AL5AP_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS01FC3CF4D	0.0351	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5	P09917	True	LOX5_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS00DCACEEE	0.0351	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5	P09917	True	LOX5_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS0891F5216	0.0351	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX5	P09917	True	LOX5_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS01FC3CF4D	0.0351	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTC4S	Q16873	True	LTC4S_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS00DCACEEE	0.0351	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTC4S	Q16873	True	LTC4S_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS0891F5216	0.0351	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTC4S	Q16873	True	LTC4S_HUMAN	LeukotrieneC4_byLTC4S	CPI-CS01FC3CF4D	0.0351	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0957C3253	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0957C3253	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0
GGT5	P36269	True	GGT5_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS048E474A5	0.0	0.0	0.0	0.0	0.0	0.0151	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093	0.0	0.0	0.0	0.0	0.0	0.0
DPEP2	Q9H4A9	True	DPEP2_HUMAN	LeukotrieneE4_byDPEP2	CPI-CS058C0BB88	0.0	0.0	0.0	0.0	0.0	0.0151	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093	0.0	0.0	0.0	0.0	0.0	0.0
DPEP3	Q9H4B8	True	DPEP3_HUMAN	LeukotrieneE4_byDPEP3	CPI-CS0C89AD6A7	0.0	0.0035	0.0	0.0043	0.0023	0.0078	0.0	0.0	0.0491	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0125	0.0	0.0	0.0	0.0243	0.017	0.0	0.0	0.0	0.0	0.0	0.0175	0.0	0.0	0.0	0.0	0.0	0.0
DPEP3	Q9H4B8	True	DPEP3_HUMAN	LeukotrieneE4_byDPEP3	CPI-CS0208210C9	0.0	0.0035	0.0	0.0043	0.0023	0.0078	0.0	0.0	0.0491	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0125	0.0	0.0	0.0	0.0243	0.017	0.0	0.0	0.0	0.0	0.0	0.0175	0.0	0.0	0.0	0.0	0.0	0.0
ALOX12	P18054	True	LOX12_HUMAN	LipoxinA4_byALOX12	CPI-CS0C94B5884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0542
